filepath,filename,scan_id,ftype,ext,size_mb,shape,ndim,dtype,vox_mm,min_val,max_val,mean_val,nonzero,n_dirs,error
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0571_T1.nii.gz,scan_0571_T1.nii.gz,0571,T1,nii.gz,13.47,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1125.0,56.9089,11405384.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0572_bval.txt,scan_0572_bval.txt,0572,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0572_bvec.txt,scan_0572_bvec.txt,0572,bvec,txt,0.003,"(65, 3)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0572_dMRI.nii.gz,scan_0572_dMRI.nii.gz,0572,dMRI,nii.gz,81.51,"(128, 128, 75, 65)",4.0,float32,"(2.0, 2.0, 2.0)",0.0,3578.0,52.5973,79135617.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0573_Lesion.nii.gz,scan_0573_Lesion.nii.gz,0573,Lesion,nii.gz,0.034,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0002,989.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0573_T1.nii.gz,scan_0573_T1.nii.gz,0573,T1,nii.gz,31.687,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,2200.4543,56.0668,10719790.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0573_bval.txt,scan_0573_bval.txt,0573,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0573_bvec.txt,scan_0573_bvec.txt,0573,bvec,txt,0.003,"(3, 65)",2.0,float64,,-0.974,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0573_dMRI.nii.gz,scan_0573_dMRI.nii.gz,0573,dMRI,nii.gz,37.786,"(96, 96, 60, 65)",4.0,float32,"(2.208, 2.208, 2.42)",0.0,4095.0,49.1924,35437183.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0574_Lesion.nii.gz,scan_0574_Lesion.nii.gz,0574,Lesion,nii.gz,0.034,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0001,1631.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0574_T1.nii.gz,scan_0574_T1.nii.gz,0574,T1,nii.gz,39.701,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1054.5332,34.4885,10998239.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0574_bval.txt,scan_0574_bval.txt,0574,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0574_bvec.txt,scan_0574_bvec.txt,0574,bvec,txt,0.003,"(65, 3)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0574_dMRI.nii.gz,scan_0574_dMRI.nii.gz,0574,dMRI,nii.gz,80.6,"(128, 128, 75, 65)",4.0,float32,"(2.0, 2.0, 2.0)",0.0,2120.0,50.0281,79257366.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0577_Lesion.nii.gz,scan_0577_Lesion.nii.gz,0577,Lesion,nii.gz,0.072,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.001,16687.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0577_T1.nii.gz,scan_0577_T1.nii.gz,0577,T1,nii.gz,39.691,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1500.4552,45.3876,10999517.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0577_bval.txt,scan_0577_bval.txt,0577,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0577_bvec.txt,scan_0577_bvec.txt,0577,bvec,txt,0.003,"(65, 3)",2.0,float64,,-0.9692,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0577_dMRI.nii.gz,scan_0577_dMRI.nii.gz,0577,dMRI,nii.gz,82.235,"(128, 128, 75, 65)",4.0,float32,"(2.0, 2.0, 2.0)",0.0,3064.0,55.1639,79257454.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0581_Lesion.nii.gz,scan_0581_Lesion.nii.gz,0581,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0581_T1.nii.gz,scan_0581_T1.nii.gz,0581,T1,nii.gz,6.089,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,3361.5874,164.6958,4319631.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0581_bval.txt,scan_0581_bval.txt,0581,bval,txt,0.0,"(1, 33)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0581_bvec.txt,scan_0581_bvec.txt,0581,bvec,txt,0.002,"(3, 33)",2.0,float64,,-0.7071,0.7071,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0581_dMRI.nii.gz,scan_0581_dMRI.nii.gz,0581,dMRI,nii.gz,8.284,"(96, 96, 65, 33)",4.0,float32,"(2.5, 2.5, 2.5)",0.0,5521.2866,59.3182,8594485.0,33.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0582_Lesion.nii.gz,scan_0582_Lesion.nii.gz,0582,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0582_T1.nii.gz,scan_0582_T1.nii.gz,0582,T1,nii.gz,8.791,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1519.0,47.3273,5853225.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0584_Lesion.nii.gz,scan_0584_Lesion.nii.gz,0584,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0,439.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0584_T1.nii.gz,scan_0584_T1.nii.gz,0584,T1,nii.gz,31.083,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,981.4094,56.2836,10717597.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0584_bval.txt,scan_0584_bval.txt,0584,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0584_bvec.txt,scan_0584_bvec.txt,0584,bvec,txt,0.003,"(3, 65)",2.0,float64,,-0.9916,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0584_dMRI.nii.gz,scan_0584_dMRI.nii.gz,0584,dMRI,nii.gz,37.696,"(96, 96, 60, 65)",4.0,float32,"(2.208, 2.208, 2.42)",0.0,4030.0,46.2649,35431337.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0585_Lesion.nii.gz,scan_0585_Lesion.nii.gz,0585,Lesion,nii.gz,0.171,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0024,40983.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0585_T1.nii.gz,scan_0585_T1.nii.gz,0585,T1,nii.gz,13.139,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1606.0,77.9598,8771617.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0588_Lesion.nii.gz,scan_0588_Lesion.nii.gz,0588,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0588_T1.nii.gz,scan_0588_T1.nii.gz,0588,T1,nii.gz,14.352,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,747.0,66.04,11380781.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0590_Lesion.nii.gz,scan_0590_Lesion.nii.gz,0590,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0590_T1.nii.gz,scan_0590_T1.nii.gz,0590,T1,nii.gz,4.681,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,3946.564,139.491,3343549.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0590_bval.txt,scan_0590_bval.txt,0590,bval,txt,0.0,"(1, 33)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0590_bvec.txt,scan_0590_bvec.txt,0590,bvec,txt,0.002,"(3, 33)",2.0,float64,,-0.7071,0.7071,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0590_dMRI.nii.gz,scan_0590_dMRI.nii.gz,0590,dMRI,nii.gz,7.954,"(96, 96, 65, 33)",4.0,float32,"(2.5, 2.5, 2.5)",0.0,3471.6738,42.0407,8211492.0,33.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0591_Lesion.nii.gz,scan_0591_Lesion.nii.gz,0591,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0591_T1.nii.gz,scan_0591_T1.nii.gz,0591,T1,nii.gz,32.193,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,10203.8105,413.1949,9008427.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0592_Lesion.nii.gz,scan_0592_Lesion.nii.gz,0592,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0592_T1.nii.gz,scan_0592_T1.nii.gz,0592,T1,nii.gz,20.575,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,2526.1416,134.4982,6408180.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0595_Lesion.nii.gz,scan_0595_Lesion.nii.gz,0595,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0001,613.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0595_T1.nii.gz,scan_0595_T1.nii.gz,0595,T1,nii.gz,21.957,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,2453.4043,118.261,7234201.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0595_bval.txt,scan_0595_bval.txt,0595,bval,txt,0.0,"(1, 16)",1.0,float64,,0.0,860.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0595_bvec.txt,scan_0595_bvec.txt,0595,bvec,txt,0.001,"(3, 16)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0595_dMRI.nii.gz,scan_0595_dMRI.nii.gz,0595,dMRI,nii.gz,11.473,"(128, 128, 55, 16)",4.0,float32,"(2.0, 2.0, 2.7)",0.0,6718.6064,68.6596,13122588.0,16.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0596_Lesion.nii.gz,scan_0596_Lesion.nii.gz,0596,Lesion,nii.gz,0.036,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0016,5282.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0596_T1.nii.gz,scan_0596_T1.nii.gz,0596,T1,nii.gz,35.04,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,13825.2334,377.2148,9907778.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0603_Lesion.nii.gz,scan_0603_Lesion.nii.gz,0603,Lesion,nii.gz,0.068,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0004,4200.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0603_T1.nii.gz,scan_0603_T1.nii.gz,0603,T1,nii.gz,24.364,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1356.6647,60.6041,6864004.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0603_bval.txt,scan_0603_bval.txt,0603,bval,txt,0.0,"(1, 31)",1.0,float64,,0.0,700.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0603_bvec.txt,scan_0603_bvec.txt,0603,bvec,txt,0.001,"(3, 31)",2.0,float64,,-0.9798,0.9779,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0603_dMRI.nii.gz,scan_0603_dMRI.nii.gz,0603,dMRI,nii.gz,32.279,"(144, 132, 65, 31)",4.0,float32,"(2.0, 2.0, 2.0)",0.0,4095.0,39.6349,36407661.0,31.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0604_Lesion.nii.gz,scan_0604_Lesion.nii.gz,0604,Lesion,nii.gz,0.034,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0008,2641.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0604_T1.nii.gz,scan_0604_T1.nii.gz,0604,T1,nii.gz,20.835,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1320.3635,64.0198,6685738.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0604_bval.txt,scan_0604_bval.txt,0604,bval,txt,0.0,"(1, 65)",1.0,float64,,0.0,1000.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0604_bvec.txt,scan_0604_bvec.txt,0604,bvec,txt,0.004,"(3, 65)",2.0,float64,,-0.9847,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0604_dMRI.nii.gz,scan_0604_dMRI.nii.gz,0604,dMRI,nii.gz,37.794,"(96, 96, 60, 65)",4.0,float32,"(2.208, 2.208, 2.42)",0.0,4095.0,47.2932,35438667.0,65.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0605_Lesion.nii.gz,scan_0605_Lesion.nii.gz,0605,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0605_T1.nii.gz,scan_0605_T1.nii.gz,0605,T1,nii.gz,4.567,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1689837.5,22240.1484,3219259.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0605_bval.txt,scan_0605_bval.txt,0605,bval,txt,0.0,"(1, 33)",1.0,float64,,0.0,700.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0605_bvec.txt,scan_0605_bvec.txt,0605,bvec,txt,0.001,"(3, 33)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0605_dMRI.nii.gz,scan_0605_dMRI.nii.gz,0605,dMRI,nii.gz,61.142,"(256, 256, 60, 33)",4.0,float32,"(0.828, 0.828, 2.2)",0.0,200486.125,1745.2006,64169975.0,33.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0606_Lesion.nii.gz,scan_0606_Lesion.nii.gz,0606,Lesion,nii.gz,0.034,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0001,1716.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0606_T1.nii.gz,scan_0606_T1.nii.gz,0606,T1,nii.gz,11.48,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1093.0,37.9899,11282864.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0610_Lesion.nii.gz,scan_0610_Lesion.nii.gz,0610,Lesion,nii.gz,0.068,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0003,3765.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0610_T1.nii.gz,scan_0610_T1.nii.gz,0610,T1,nii.gz,13.812,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1052.0,43.1057,11444395.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0611_Lesion.nii.gz,scan_0611_Lesion.nii.gz,0611,Lesion,nii.gz,0.035,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0004,3509.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0611_T1.nii.gz,scan_0611_T1.nii.gz,0611,T1,nii.gz,20.685,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,870.3182,40.8211,7079088.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0612_Lesion.nii.gz,scan_0612_Lesion.nii.gz,0612,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0612_T1.nii.gz,scan_0612_T1.nii.gz,0612,T1,nii.gz,29.948,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,6018.9893,288.5922,8453274.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0613_Lesion.nii.gz,scan_0613_Lesion.nii.gz,0613,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0613_T1.nii.gz,scan_0613_T1.nii.gz,0613,T1,nii.gz,33.517,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,10369.6172,523.7981,9447788.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0614_Lesion.nii.gz,scan_0614_Lesion.nii.gz,0614,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0614_T1.nii.gz,scan_0614_T1.nii.gz,0614,T1,nii.gz,5.43,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1747480.25,27133.5195,3727654.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0614_bval.txt,scan_0614_bval.txt,0614,bval,txt,0.0,"(1, 33)",1.0,float64,,0.0,700.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0614_bvec.txt,scan_0614_bvec.txt,0614,bvec,txt,0.001,"(3, 33)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0614_dMRI.nii.gz,scan_0614_dMRI.nii.gz,0614,dMRI,nii.gz,76.101,"(256, 256, 70, 33)",4.0,float32,"(0.828, 0.828, 2.2)",0.0,135716.3125,2007.8494,79732391.0,33.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0615_Lesion.nii.gz,scan_0615_Lesion.nii.gz,0615,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0615_T1.nii.gz,scan_0615_T1.nii.gz,0615,T1,nii.gz,13.422,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,3024056.25,96241.125,6372385.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0615_bval.txt,scan_0615_bval.txt,0615,bval,txt,0.0,"(1, 33)",1.0,float64,,0.0,700.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0615_bvec.txt,scan_0615_bvec.txt,0615,bvec,txt,0.001,"(3, 33)",2.0,float64,,-1.0,1.0,,,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0615_dMRI.nii.gz,scan_0615_dMRI.nii.gz,0615,dMRI,nii.gz,83.17,"(256, 256, 60, 33)",4.0,float32,"(0.828, 0.828, 2.2)",0.0,428723.4062,5386.3398,76762679.0,33.0,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0616_Lesion.nii.gz,scan_0616_Lesion.nii.gz,0616,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0616_T1.nii.gz,scan_0616_T1.nii.gz,0616,T1,nii.gz,9.793,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,980.0,53.5784,5943709.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0619_Lesion.nii.gz,scan_0619_Lesion.nii.gz,0619,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,0.0,0.0,0.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0619_T1.nii.gz,scan_0619_T1.nii.gz,0619,T1,nii.gz,12.882,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,647.0,36.9642,10917953.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0624_Lesion.nii.gz,scan_0624_Lesion.nii.gz,0624,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0,117.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0624_T1.nii.gz,scan_0624_T1.nii.gz,0624,T1,nii.gz,34.617,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,10410.1348,529.1318,9746395.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0625_Lesion.nii.gz,scan_0625_Lesion.nii.gz,0625,Lesion,nii.gz,0.165,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,1.0,0.0011,17813.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0625_T1.nii.gz,scan_0625_T1.nii.gz,0625,T1,nii.gz,34.587,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,10513.7285,444.3929,9707979.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0626_Lesion.nii.gz,scan_0626_Lesion.nii.gz,0626,Lesion,nii.gz,0.033,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,5.0,0.0002,807.0,,
/data/data/DA25S005/miccai_tbi/MultiTalentV2_finetuning/MICCAI_AIMS_TBI/scan_0626_T1.nii.gz,scan_0626_T1.nii.gz,0626,T1,nii.gz,39.631,"(256, 256, 256)",3.0,float32,"(1.0, 1.0, 1.0)",0.0,966.9451,41.3759,10998485.0,,
